work_id	author	title	edition_file	other_editions	priority
lat.phi1017.phi007	Seneca, Lucius Annaeus	Agamemnon	phi1017.phi007.perseus-lat2.xml		2
lat.phi1017.phi008	Seneca, Lucius Annaeus	Thyestes	phi1017.phi008.perseus-lat2.xml		2
lat.phi1017.phi009	Seneca, Lucius Annaeus	Hercules Oetaeus	phi1017.phi009.perseus-lat2.xml		2
lat.phi1017.phi010	Seneca, Lucius Annaeus	Octavia	phi1017.phi010.perseus-lat2.xml		2
lat.phi1017.phi011	Seneca, Lucius Annaeus	Apocolocyntosis	phi1017.phi011.perseus-lat2.xml		2
lat.phi1017.phi013	Seneca, Lucius Annaeus	de Beneficiis	phi1017.phi013.perseus-lat2.xml		2
lat.phi1017.phi014	Seneca, Lucius Annaeus	de Clementia	phi1017.phi014.perseus-lat2.xml		2
lat.phi1017.phi015	Seneca, Lucius Annaeus	Epistulae	phi1017.phi015.perseus-lat2.xml		2
lat.phi1020.phi001	Statius, P. Papinius (Publius Papinius)	Thebais	phi1020.phi001.perseus-lat2.xml		2
lat.phi1020.phi002	Statius, P. Papinius (Publius Papinius)	Silvae	phi1020.phi002.perseus-lat2.xml		2
lat.phi1020.phi003	Statius, P. Papinius (Publius Papinius)	Achilleis	phi1020.phi003.perseus-lat2.xml		2
lat.phi1035.phi001	Valerius Flaccus, Gaius	Argonautica	phi1035.phi001.perseus-lat2.xml		2
lat.phi1038.phi001	Valerius Maximus	Facta et Dicta Memorabilia	phi1038.phi001.perseus-lat1.xml		2
lat.phi1056.phi001	Vitruvius Pollio	On Architecture, De architectura libri decem	phi1056.phi001.perseus-lat1.xml		2
lat.phi1212.phi001	Apuleius	Apologia	phi1212.phi001.perseus-lat1.xml		2
lat.phi1212.phi002	Apuleius	Metamorphoses	phi1212.phi002.perseus-lat1.xml		2
lat.phi1212.phi003	Apuleius	Florida	phi1212.phi003.perseus-lat2.xml		2
lat.phi1242.phi001	Florus, Lucius Annaeus	Epitome Rerum Romanorum	phi1242.phi001.perseus-lat1.xml		3
lat.phi1254.phi001	Gellius, Aulus	Noctes Atticae	phi1254.phi001.perseus-lat2.xml		2
lat.phi1276.phi001	Juvenal	Saturae	phi1276.phi001.perseus-lat2.xml		2
lat.phi1294.phi002	Martial	Epigrammata	phi1294.phi002.perseus-lat2.xml		2
lat.phi1318.phi001	Pliny, the Younger	Epistulae, Letters	phi1318.phi001.perseus-lat1.xml		2
lat.phi1345.phi001	Silius Italicus, Tiberius Catius	Punica	phi1345.phi001.perseus-lat2.xml		2
lat.phi1351.phi001	Tacitus, Cornelius	De Vita Iulii Agricolae	phi1351.phi001.perseus-lat1.xml		2
lat.phi1351.phi002	Tacitus, Cornelius	De Origine et Situ Germanorum Liber	phi1351.phi002.perseus-lat1.xml		2
lat.phi1351.phi003	Tacitus, Cornelius	Dialogus de Oratoribus	phi1351.phi003.perseus-lat1.xml		2
lat.phi1351.phi004	Tacitus, Cornelius	Historiae	phi1351.phi004.perseus-lat2.xml		2
lat.phi1351.phi005	Tacitus, Cornelius	Annales	phi1351.phi005.perseus-lat1.xml		2
lat.phi2003.phi001		phi001	phi2003.phi001.perseus-lat1.xml		2
lat.phi2331.phi001	Scriptores Historiae Augustae	De Vita Hadriani	phi2331.phi001.perseus-lat2.xml		2
lat.phi2331.phi002	Scriptores Historiae Augustae	Helius	phi2331.phi002.perseus-lat2.xml		2
lat.phi2331.phi003	Scriptores Historiae Augustae	Antoninus Pius	phi2331.phi003.perseus-lat2.xml		2
lat.phi2331.phi004	Scriptores Historiae Augustae	Marcus Antoninus Philosophus	phi2331.phi004.perseus-lat2.xml		2
lat.phi2331.phi005	Scriptores Historiae Augustae	Verus	phi2331.phi005.perseus-lat2.xml		2
lat.phi2331.phi006	Scriptores Historiae Augustae	Avidius Casius	phi2331.phi006.perseus-lat2.xml		2
lat.phi2331.phi007	Scriptores Historiae Augustae	Commodus Antoninus	phi2331.phi007.perseus-lat2.xml		2
lat.phi2331.phi008	Scriptores Historiae Augustae	Pertinax	phi2331.phi008.perseus-lat2.xml		2
lat.phi2331.phi009	Scriptores Historiae Augustae	Didius Julianus	phi2331.phi009.perseus-lat2.xml		2
lat.phi2331.phi010	Scriptores Historiae Augustae	Severus	phi2331.phi010.perseus-lat2.xml		2
lat.phi2331.phi011	Scriptores Historiae Augustae	Pescennius Niger	phi2331.phi011.perseus-lat2.xml		2
lat.phi2331.phi012	Scriptores Historiae Augustae	Clodinus Albinus	phi2331.phi012.perseus-lat2.xml		2
lat.phi2331.phi013	Scriptores Historiae Augustae	Antoninus Caracalla	phi2331.phi013.perseus-lat2.xml		2
lat.phi2331.phi014	Scriptores Historiae Augustae	Antoninus Geta	phi2331.phi014.perseus-lat2.xml		2
lat.phi2331.phi015	Scriptores Historiae Augustae	Opilius Macrinus	phi2331.phi015.perseus-lat2.xml		2
lat.phi2331.phi016	Scriptores Historiae Augustae	Diadumenus Antoninus	phi2331.phi016.perseus-lat2.xml		2
lat.phi2331.phi017	Scriptores Historiae Augustae	Antoninus Heliogobalus	phi2331.phi017.perseus-lat2.xml		2
lat.phi2331.phi018	Scriptores Historiae Augustae	Alexander Severus	phi2331.phi018.perseus-lat2.xml		2
lat.phi2331.phi019	Scriptores Historiae Augustae	Maximini Duo	phi2331.phi019.perseus-lat2.xml		2
lat.phi2331.phi020	Scriptores Historiae Augustae	Gordiani Tres	phi2331.phi020.perseus-lat2.xml		2
lat.phi2331.phi021	Scriptores Historiae Augustae	Maximus et Balbinus	phi2331.phi021.perseus-lat2.xml		2
lat.phi2331.phi022	Scriptores Historiae Augustae	Valeriani Duo	phi2331.phi022.perseus-lat2.xml		2
lat.phi2331.phi023	Scriptores Historiae Augustae	Gallieni Duo	phi2331.phi023.perseus-lat2.xml		2
lat.phi2331.phi024	Scriptores Historiae Augustae	Tyranni Triginta	phi2331.phi024.perseus-lat2.xml		2
lat.phi2331.phi025	Scriptores Historiae Augustae	Divus Claudius	phi2331.phi025.perseus-lat2.xml		2
lat.phi2331.phi026	Scriptores Historiae Augustae	Divus Aurelianus	phi2331.phi026.perseus-lat2.xml		2
lat.phi2331.phi027	Scriptores Historiae Augustae	Tacitus	phi2331.phi027.perseus-lat2.xml		2
lat.phi2331.phi028	Scriptores Historiae Augustae	Probus	phi2331.phi028.perseus-lat2.xml		2
lat.phi2331.phi029	Scriptores Historiae Augustae	Firmus Saturninus, Proculus et Bonosus	phi2331.phi029.perseus-lat2.xml		2
lat.phi2331.phi030	Scriptores Historiae Augustae	Carus et Carinus et Numerianus	phi2331.phi030.perseus-lat2.xml		2
lat.stoa0023.stoa001	Ammianus Marcellinus	Res Gestae	stoa0023.stoa001.perseus-lat2.xml		2
lat.stoa0040.stoa011		stoa011	stoa0040.stoa011.perseus-lat2.xml	stoa0040.stoa011.perseus-lat1.xml	2
lat.stoa0045.stoa001	Ausonius, Decimus Magnus	De Bissula	stoa0045.stoa001.perseus-lat2.xml		2
lat.stoa0045.stoa002	Ausonius, Decimus Magnus	Ausonii de XII Caesaribus per Suetonium Tranquillum scriptis	stoa0045.stoa002.perseus-lat2.xml		2
lat.stoa0045.stoa003	Ausonius, Decimus Magnus	Cento Nuptialis	stoa0045.stoa003.perseus-lat2.xml		2
lat.stoa0045.stoa004	Ausonius, Decimus Magnus	Commemoratio Professorum Burdigalensium	stoa0045.stoa004.perseus-lat2.xml		2
lat.stoa0045.stoa005	Ausonius, Decimus Magnus	Cupido Cruciatus	stoa0045.stoa005.perseus-lat2.xml		2
lat.stoa0045.stoa006	Ausonius, Decimus Magnus	De Herediolo	stoa0045.stoa006.perseus-lat2.xml		2
lat.stoa0045.stoa007	Ausonius, Decimus Magnus	Eclogarum Liber	stoa0045.stoa007.perseus-lat2.xml		2
lat.stoa0045.stoa008	Ausonius, Decimus Magnus	Ephemeris	stoa0045.stoa008.perseus-lat2.xml		2
lat.stoa0045.stoa009	Ausonius, Decimus Magnus	Epicedion in Patrem	stoa0045.stoa009.perseus-lat2.xml		2
lat.stoa0045.stoa010	Ausonius, Decimus Magnus	Epigrammaton Liber	stoa0045.stoa010.perseus-lat2.xml		2
lat.stoa0045.stoa011	Ausonius, Decimus Magnus	Epistulae	stoa0045.stoa011.perseus-lat2.xml		2
lat.stoa0045.stoa012	Ausonius, Decimus Magnus	Epitaphia	stoa0045.stoa012.perseus-lat2.xml		2
lat.stoa0045.stoa013	Ausonius, Decimus Magnus	Genethliacon ad Ausonium Nepotem	stoa0045.stoa013.perseus-lat2.xml		2
lat.stoa0045.stoa014	Ausonius, Decimus Magnus	Gratiarum Actio	stoa0045.stoa014.perseus-lat2.xml		2
lat.stoa0045.stoa015	Ausonius, Decimus Magnus	Griphus Ternarii Numeri	stoa0045.stoa015.perseus-lat2.xml		2
lat.stoa0045.stoa016	Ausonius, Decimus Magnus	Liber Protrepticus ad Nepotem	stoa0045.stoa016.perseus-lat2.xml		2
lat.stoa0045.stoa017	Ausonius, Decimus Magnus	[Libri de Fastis] Conclusio	stoa0045.stoa017.perseus-lat2.xml		2
lat.stoa0045.stoa018	Ausonius, Decimus Magnus	Ludus Septem Sapientum	stoa0045.stoa018.perseus-lat2.xml		2
lat.stoa0045.stoa019	Ausonius, Decimus Magnus	Mosella	stoa0045.stoa019.perseus-lat2.xml		2
lat.stoa0045.stoa020	Ausonius, Decimus Magnus	Oratio Versibus Rhopalicis	stoa0045.stoa020.perseus-lat2.xml		2
lat.stoa0045.stoa021	Ausonius, Decimus Magnus	Ordo Urbium Nobilium	stoa0045.stoa021.perseus-lat2.xml		2
lat.stoa0045.stoa022	Ausonius, Decimus Magnus	Parentalia	stoa0045.stoa022.perseus-lat2.xml		2
lat.stoa0045.stoa025	Ausonius, Decimus Magnus	Praefatiunculae	stoa0045.stoa025.perseus-lat2.xml		2
lat.stoa0045.stoa026	Ausonius, Decimus Magnus	Precationes	stoa0045.stoa026.perseus-lat2.xml		2
lat.stoa0045.stoa027	Ausonius, Decimus Magnus	Versus Paschales Prosodic	stoa0045.stoa027.perseus-lat2.xml		2
lat.stoa0045.stoa028	Ausonius, Decimus Magnus	Technopaegnion	stoa0045.stoa028.perseus-lat2.xml		2
lat.stoa0054.stoa006		stoa006	stoa0054.stoa006.perseus-lat1.xml		2
lat.stoa0058.stoa001	Boethius	De consolatione philosophiae	stoa0058.stoa001.perseus-lat2.xml		2
lat.stoa0058.stoa003	Boethius	Quomodo Substantiae in Eo Quod Sint Bonae Sint Cum Non Sint Substantialia Bona	stoa0058.stoa003.perseus-lat1.xml		2
lat.stoa0058.stoa006	Boethius	De Fide Catholica	stoa0058.stoa006.perseus-lat1.xml		2
lat.stoa0058.stoa023	Boethius	Liber De Persona et Duabus Naturis Contra Eutychen Et Nestorium	stoa0058.stoa023.perseus-lat1.xml		2
lat.stoa0058.stoa025	Boethius	Quomodo Trinitas Unus Deus Ac Non Tres Dii (De Trinitate)	stoa0058.stoa025.perseus-lat1.xml		2
lat.stoa0058.stoa028	Boethius	Utrum Pater Et Filius Ac Spiritus Sanctus De Divinitate Substantialiter Praedicentur Liber	stoa0058.stoa028.perseus-lat1.xml		2
lat.stoa0079.stoa001		stoa001	stoa0079.stoa001.perseus-lat1.xml		2
lat.stoa0089.stoa001	Claudian	Carminum minorum corpusculum	stoa0089.stoa001.perseus-lat2.xml		2
lat.stoa0089.stoa002	Claudian	de bello Gildonico	stoa0089.stoa002.perseus-lat2.xml		2
lat.stoa0089.stoa003	Claudian	de Bello Gothico	stoa0089.stoa003.perseus-lat2.xml		2
lat.stoa0089.stoa004	Claudian	de consulatu Stilichonis	stoa0089.stoa004.perseus-lat2.xml		2
lat.stoa0089.stoa005	Claudian	de raptu Proserpinae	stoa0089.stoa005.perseus-lat2.xml		2
lat.stoa0089.stoa006	Claudian	Epithalamium de nuptiis Honorii Augusti	stoa0089.stoa006.perseus-lat2.xml		2
lat.stoa0089.stoa007	Claudian	Fescinnina de nuptiis Honorii Augusti	stoa0089.stoa007.perseus-lat2.xml		2
lat.stoa0089.stoa008	Claudian	In Eutropium	stoa0089.stoa008.perseus-lat2.xml		2
lat.stoa0089.stoa009	Claudian	In Rufinum	stoa0089.stoa009.perseus-lat2.xml		2
lat.stoa0089.stoa010	Claudian	Panegyricus de tertio consulatu Honorii Augusti	stoa0089.stoa010.perseus-lat2.xml		2
lat.stoa0089.stoa011	Claudian	Panegyricus de quarto consulatu Honorii Augusti	stoa0089.stoa011.perseus-lat2.xml		2
lat.stoa0089.stoa012	Claudian	Panegyricus de sexto consulatu Honorii Augusti	stoa0089.stoa012.perseus-lat2.xml		2
lat.stoa0089.stoa013	Claudian	Panegyricus dictus Manlio Theodoro consuli	stoa0089.stoa013.perseus-lat2.xml		2
lat.stoa0089.stoa014	Claudian	Panegyricus dictus Probino et Olybrio consulibus	stoa0089.stoa014.perseus-lat2.xml		2
lat.stoa0162.stoa004	Jerome, Saint	Epistulae. Selections.	stoa0162.stoa004.perseus-lat2.xml		2
lat.stoa0203.stoa001	Minucius Felix, Marcus	Octavius	stoa0203.stoa001.perseus-lat2.xml		2
lat.stoa0238.stoa001	Prudentius	Liber Peristephanon	stoa0238.stoa001.perseus-lat2.xml		2
lat.stoa0238.stoa002	Prudentius	Psychomachia	stoa0238.stoa002.perseus-lat2.xml		2
lat.stoa0238.stoa003	Prudentius	Praefatio	stoa0238.stoa003.perseus-lat2.xml		2
lat.stoa0238.stoa004	Prudentius	Cathemerina	stoa0238.stoa004.perseus-lat2.xml		2
lat.stoa0238.stoa005	Prudentius	Apotheosis	stoa0238.stoa005.perseus-lat2.xml		2
lat.stoa0238.stoa006	Prudentius	Hamartigenia	stoa0238.stoa006.perseus-lat2.xml		2
lat.stoa0238.stoa007	Prudentius	Contra Orationem Symmachia	stoa0238.stoa007.perseus-lat2.xml		2
lat.stoa0238.stoa008	Prudentius	Dittochaeon	stoa0238.stoa008.perseus-lat2.xml		2
lat.stoa0238.stoa009	Prudentius	Epilogus	stoa0238.stoa009.perseus-lat2.xml		2
lat.stoa0255.stoa004	Seneca, Lucius Annaeus	De Brevitate Vitae	stoa0255.stoa004.perseus-lat2.xml		2
lat.stoa0255.stoa006	Seneca, Lucius Annaeus	De consolatione ad Helviam	stoa0255.stoa006.perseus-lat2.xml		2
lat.stoa0255.stoa007	Seneca, Lucius Annaeus	De consolatione ad Marciam	stoa0255.stoa007.perseus-lat2.xml		2
lat.stoa0255.stoa008	Seneca, Lucius Annaeus	De consolatione ad Polybium	stoa0255.stoa008.perseus-lat2.xml		2
lat.stoa0255.stoa009	Seneca, Lucius Annaeus	De Constantia	stoa0255.stoa009.perseus-lat2.xml		2
lat.stoa0255.stoa010	Seneca, Lucius Annaeus	De Ira	stoa0255.stoa010.perseus-lat2.xml		2
lat.stoa0255.stoa011	Seneca, Lucius Annaeus	De Otio Sapientis	stoa0255.stoa011.perseus-lat2.xml		2
lat.stoa0255.stoa012	Seneca, Lucius Annaeus	De Providentia	stoa0255.stoa012.perseus-lat2.xml		2
lat.stoa0255.stoa013	Seneca, Lucius Annaeus	De Tranquilitate Animi	stoa0255.stoa013.perseus-lat2.xml		2
lat.stoa0255.stoa014	Seneca, Lucius Annaeus	De Vita Beata	stoa0255.stoa014.perseus-lat2.xml		2
lat.stoa0261.stoa0001		stoa0001	stoa0261.stoa0001.perseus-lat1.xml		2
lat.stoa0261.stoa0002		stoa0002	stoa0261.stoa0002.perseus-lat1.xml	stoa0261.stoa0002.perseus-lat2.xml	2
lat.stoa0275.stoa001	Tertullian	Ad Martyras	stoa0275.stoa001.opp-lat1.xml		2
lat.stoa0275.stoa002	Tertullian	Ad Nationes	stoa0275.stoa002.opp-lat1.xml		2
lat.stoa0275.stoa003	Tertullian	Ad Scapulam	stoa0275.stoa003.opp-lat1.xml		2
lat.stoa0275.stoa004	Tertullian	Adversus Hermogenem	stoa0275.stoa004.opp-lat1.xml		2
lat.stoa0275.stoa005	Tertullian	Adversus Judaeos Liber	stoa0275.stoa005.opp-lat1.xml		2
lat.stoa0275.stoa006	Tertullian	Adversus Marcionem	stoa0275.stoa006.opp-lat1.xml		2
lat.stoa0275.stoa007	Tertullian	Adversus Praxean	stoa0275.stoa007.opp-lat1.xml		2
lat.stoa0275.stoa008	Tertullian	Adversus Valentinianos	stoa0275.stoa008.opp-lat1.xml		2
lat.stoa0275.stoa009	Tertullian	Apologeticum	stoa0275.stoa009.perseus-lat2.xml		2
lat.stoa0275.stoa010	Tertullian	De Anima	stoa0275.stoa010.opp-lat1.xml		2
lat.stoa0275.stoa011	Tertullian	De Baptismo	stoa0275.stoa011.opp-lat1.xml		2
lat.stoa0275.stoa012	Tertullian	De Carne Christi	stoa0275.stoa012.opp-lat1.xml		2
lat.stoa0275.stoa013	Tertullian	De Corona	stoa0275.stoa013.opp-lat1.xml		2
lat.stoa0275.stoa014	Tertullian	De Cultu Feminarum	stoa0275.stoa014.opp-lat1.xml		2
lat.stoa0275.stoa015	Tertullian	De Exhortatione Castitatis Liber	stoa0275.stoa015.opp-lat1.xml		2
lat.stoa0275.stoa016	Tertullian	De Fuga in Persecutione	stoa0275.stoa016.opp-lat1.xml		2
lat.stoa0275.stoa017	Tertullian	De Idolotria	stoa0275.stoa017.opp-lat1.xml		2
lat.stoa0275.stoa018	Tertullian	De ieiunio adversus psychicos	stoa0275.stoa018.opp-lat1.xml		2
lat.stoa0275.stoa019	Tertullian	De Monogamia	stoa0275.stoa019.opp-lat1.xml		2
lat.stoa0275.stoa020	Tertullian	De Oratione	stoa0275.stoa020.opp-lat1.xml		2
lat.stoa0275.stoa021	Tertullian	De Paenitentia	stoa0275.stoa021.opp-lat1.xml		2
lat.stoa0275.stoa022	Tertullian	De Pallio	stoa0275.stoa022.opp-lat1.xml		2
lat.stoa0275.stoa023	Tertullian	De Patientia	stoa0275.stoa023.opp-lat1.xml		2
lat.stoa0275.stoa024	Tertullian	De Praescriptionibus Hereticorum	stoa0275.stoa024.opp-lat1.xml		2
lat.stoa0275.stoa025	Tertullian	De Pudicitia	stoa0275.stoa025.opp-lat1.xml		2
lat.stoa0275.stoa026	Tertullian	De Resurrectione Carnis	stoa0275.stoa026.opp-lat1.xml		2
lat.stoa0275.stoa027	Tertullian	De Spectaculis, Tertullian, Apology, De spectaculis	stoa0275.stoa027.perseus-lat2.xml		2
lat.stoa0275.stoa028	Tertullian	De Testimionio Animae	stoa0275.stoa028.opp-lat1.xml		2
lat.stoa0275.stoa029	Tertullian	De Virginibus Velandis	stoa0275.stoa029.opp-lat1.xml		2
lat.stoa0275.stoa030	Tertullian	De Scorpiace	stoa0275.stoa030.opp-lat1.xml		2
lat.stoa0276.stoa002	Pseudo-Tertullian	Ad Uxorem	stoa0276.stoa002.opp-lat1.xml		2
